coding_problem_id,llm_answer_id,plagiarism_score,json_content,llm_content,human_content,question
source_code_033,gpt-3.5-turbo_01,0.0,"{'ic_id': {0: 389}, 'ica_id': {0: 3743}, 'question': {0: 'Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long.'}, 'rules': {0: ['Assume standard CSS color names are used.', 'All HEX codes are 6 characters long.', 'Calculate luminance based on the standard RGB luminance formula.']}, 'examples': {0: ""Input: ['black', '#FF0000', 'blue'] Output: ['black', 'blue', '#FF0000']""}, 'programming_language': {0: 'JavaScript'}, 'response_time': {0: 54}, 'score': {0: 0}, 'score_range': {0: 3}, 'weight': {0: 0.0}, 'total_weight': {0: 100.0}}","function getColorLuminance(color) {
  let rgbColor = typeof color === 'string' ? hexToRgb(color) : color;
  return 0.2126 * rgbColor.r + 0.7152 * rgbColor.g + 0.0722 * rgbColor.b;
}

function hexToRgb(hex) {
  let r = parseInt(hex.substr(1, 2), 16);
  let g = parseInt(hex.substr(3, 2), 16);
  let b = parseInt(hex.substr(5, 2), 16);
  return { r, g, b };
}

function sortColorsByLuminance(colors) {
  return colors.sort((color1, color2) => getColorLuminance(color1) - getColorLuminance(color2));
}

const inputColors = ['black', '#FF0000', 'blue'];
const sortedColors = sortColorsByLuminance(inputColors);
console.log(sortedColors);
","/cdchy
 hescbh
 dhcbjh
dhbdj
/dbh
/dd","Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long."
source_code_033,gpt-4_00,0.0,"{'ic_id': {0: 389}, 'ica_id': {0: 3743}, 'question': {0: 'Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long.'}, 'rules': {0: ['Assume standard CSS color names are used.', 'All HEX codes are 6 characters long.', 'Calculate luminance based on the standard RGB luminance formula.']}, 'examples': {0: ""Input: ['black', '#FF0000', 'blue'] Output: ['black', 'blue', '#FF0000']""}, 'programming_language': {0: 'JavaScript'}, 'response_time': {0: 54}, 'score': {0: 0}, 'score_range': {0: 3}, 'weight': {0: 0.0}, 'total_weight': {0: 100.0}}","function getColorLuminance(color) {
  let rgbColor = typeof color === 'string' ? hexToRgb(color) : color;
  return 0.2126 * rgbColor.r + 0.7152 * rgbColor.g + 0.0722 * rgbColor.b;
}

function hexToRgb(hex) {
  let r = parseInt(hex.substr(1, 2), 16);
  let g = parseInt(hex.substr(3, 2), 16);
  let b = parseInt(hex.substr(5, 2), 16);
  return { r, g, b };
}

function sortColorsByLuminance(colors) {
  return colors.sort((color1, color2) => getColorLuminance(color1) - getColorLuminance(color2));
}

const inputColors = ['black', '#FF0000', 'blue'];
const sortedColors = sortColorsByLuminance(inputColors);
console.log(sortedColors);
","/cdchy
 hescbh
 dhcbjh
dhbdj
/dbh
/dd","Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long."
source_code_033,gpt-4_01,0.0,"{'ic_id': {0: 389}, 'ica_id': {0: 3743}, 'question': {0: 'Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long.'}, 'rules': {0: ['Assume standard CSS color names are used.', 'All HEX codes are 6 characters long.', 'Calculate luminance based on the standard RGB luminance formula.']}, 'examples': {0: ""Input: ['black', '#FF0000', 'blue'] Output: ['black', 'blue', '#FF0000']""}, 'programming_language': {0: 'JavaScript'}, 'response_time': {0: 54}, 'score': {0: 0}, 'score_range': {0: 3}, 'weight': {0: 0.0}, 'total_weight': {0: 100.0}}","function getColorLuminance(color) {
  let rgbColor = typeof color === 'string' ? hexToRgb(color) : color;
  return 0.2126 * rgbColor.r + 0.7152 * rgbColor.g + 0.0722 * rgbColor.b;
}

function hexToRgb(hex) {
  let r = parseInt(hex.substr(1, 2), 16);
  let g = parseInt(hex.substr(3, 2), 16);
  let b = parseInt(hex.substr(5, 2), 16);
  return { r, g, b };
}

function sortColorsByLuminance(colors) {
  return colors.sort((color1, color2) => getColorLuminance(color1) - getColorLuminance(color2));
}

const inputColors = ['black', '#FF0000', 'blue'];
const sortedColors = sortColorsByLuminance(inputColors);
console.log(sortedColors);
","/cdchy
 hescbh
 dhcbjh
dhbdj
/dbh
/dd","Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long."
source_code_033,gpt-4-turbo_00,0.0,"{'ic_id': {0: 389}, 'ica_id': {0: 3743}, 'question': {0: 'Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long.'}, 'rules': {0: ['Assume standard CSS color names are used.', 'All HEX codes are 6 characters long.', 'Calculate luminance based on the standard RGB luminance formula.']}, 'examples': {0: ""Input: ['black', '#FF0000', 'blue'] Output: ['black', 'blue', '#FF0000']""}, 'programming_language': {0: 'JavaScript'}, 'response_time': {0: 54}, 'score': {0: 0}, 'score_range': {0: 3}, 'weight': {0: 0.0}, 'total_weight': {0: 100.0}}","function getColorLuminance(color) {
  let rgbColor = typeof color === 'string' ? hexToRgb(color) : color;
  return 0.2126 * rgbColor.r + 0.7152 * rgbColor.g + 0.0722 * rgbColor.b;
}

function hexToRgb(hex) {
  let r = parseInt(hex.substr(1, 2), 16);
  let g = parseInt(hex.substr(3, 2), 16);
  let b = parseInt(hex.substr(5, 2), 16);
  return { r, g, b };
}

function sortColorsByLuminance(colors) {
  return colors.sort((color1, color2) => getColorLuminance(color1) - getColorLuminance(color2));
}

const inputColors = ['black', '#FF0000', 'blue'];
const sortedColors = sortColorsByLuminance(inputColors);
console.log(sortedColors);
","/cdchy
 hescbh
 dhcbjh
dhbdj
/dbh
/dd","Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long."
source_code_033,gpt-4-turbo_01,0.0,"{'ic_id': {0: 389}, 'ica_id': {0: 3743}, 'question': {0: 'Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long.'}, 'rules': {0: ['Assume standard CSS color names are used.', 'All HEX codes are 6 characters long.', 'Calculate luminance based on the standard RGB luminance formula.']}, 'examples': {0: ""Input: ['black', '#FF0000', 'blue'] Output: ['black', 'blue', '#FF0000']""}, 'programming_language': {0: 'JavaScript'}, 'response_time': {0: 54}, 'score': {0: 0}, 'score_range': {0: 3}, 'weight': {0: 0.0}, 'total_weight': {0: 100.0}}","function getColorLuminance(color) {
  let rgbColor = typeof color === 'string' ? hexToRgb(color) : color;
  return 0.2126 * rgbColor.r + 0.7152 * rgbColor.g + 0.0722 * rgbColor.b;
}

function hexToRgb(hex) {
  let r = parseInt(hex.substr(1, 2), 16);
  let g = parseInt(hex.substr(3, 2), 16);
  let b = parseInt(hex.substr(5, 2), 16);
  return { r, g, b };
}

function sortColorsByLuminance(colors) {
  return colors.sort((color1, color2) => getColorLuminance(color1) - getColorLuminance(color2));
}

const inputColors = ['black', '#FF0000', 'blue'];
const sortedColors = sortColorsByLuminance(inputColors);
console.log(sortedColors);
","/cdchy
 hescbh
 dhcbjh
dhbdj
/dbh
/dd","Create a JavaScript function that takes an array of HTML color names or HEX codes and returns a sorted array by the luminance of the colors from darkest to lightest. Use the standard RGB luminance formula and assume that all HEX codes will be in full form, i.e., 6 characters long."
source_code_034,gpt-3.5-turbo_00,0.4,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_034,gpt-3.5-turbo_01,0.7,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_034,gpt-4_00,0.0,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_034,gpt-4_01,0.0,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_034,gpt-4-turbo_00,0.2,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_034,gpt-4-turbo_01,0.2,"{'ic_id': {0: 390}, 'ica_id': {0: 3746}, 'question': {0: ""Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling.""}, 'rules': {0: ['The animation must be infinite and smooth.', 'No JavaScript allowed, strictly CSS.', 'Adaptable to different website themes.']}, 'examples': {0: 'CSS Code: animation-name: spin; animation-duration: 4s; animation-iteration-count: infinite; -> Visual: A spinning element.'}, 'programming_language': {0: 'HTML/CSS'}, 'response_time': {0: 40}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 100.0}, 'total_weight': {0: 100.0}}","<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Loading Indicator</title>
    <style>
        body {
            display: flex;
            justify-content: center;
            align-items: center;
            height: 100vh;
            margin: 0;
            background-color: #f0f0f0; /* Adaptable background color */
        }

        .loader {
            width: 50px;
            height: 50px;
            border: 5px solid #333; /* Adaptable border color */
            border-top-color: transparent;
            border-radius: 50%; /* Ensures a circular shape */
            animation: spin 1s linear infinite;
        }

        @keyframes spin {
            100% {
                transform: rotate(360deg);
            }
        }
    </style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>
","<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Loading Animation</title>
<style>
    .loader {
        border: 5px solid #f3f3f3; /* Light grey */
        border-top: 5px solid #3498db; /* Blue */
        border-radius: 50%;
        width: 50px;
        height: 50px;
        animation: spin 2s linear infinite;
        margin: 20% auto;
    }

    @keyframes spin {
        0% { transform: rotate(0deg); }
        100% { transform: rotate(360deg); }
    }
</style>
</head>
<body>
    <div class=""loader""></div>
</body>
</html>","Create a pure CSS animation for a 'loading...' indicator without using any JavaScript or pre-built loading libraries. The animation should run infinitely and be adaptable for different website themes. Use your understanding of CSS keyframes, animation properties, and styling."
source_code_035,gpt-3.5-turbo_00,0.2,"{'ic_id': {0: 386}, 'ica_id': {0: 3809}, 'question': {0: ""Create a React component that renders a password strength meter. The component should take a string input and display a visual representation of the password's strength (weak, medium, strong), based on rules such as length, the inclusion of numbers and special characters, etc. The state should update dynamically as the user types.""}, 'rules': {0: ['Use functional components and React hooks', 'Provide visual feedback for different strength levels']}, 'examples': {0: ""Input: 'P@ssw0rd!'\nOutput: 'Strong' // Visual indicator shows 'Strong'\n\nInput: 'pass'\nOutput: 'Weak' // Visual indicator shows 'Weak'""}, 'programming_language': {0: 'JavaScript-React'}, 'response_time': {0: 424}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 200.0}, 'total_weight': {0: 200.0}}","import React, { useState } from 'react';

const PasswordStrengthMeter = () => {
    const [password, setPassword] = useState('');

    const calculateStrength = (password) => {
        if (password.length < 6) {
            return 'Weak';
        } else if (password.length < 10 && /\d/.test(password) && /[a-zA-Z]/.test(password) && /[^A-Za-z0-9]/.test(password)) {
            return 'Medium';
        } else if (password.length >= 10 && /\d/.test(password) && /[a-zA-Z]/.test(password) && /[^A-Za-z0-9]/.test(password)) {
            return 'Strong';
        } else {
            return 'Weak';
        }
    };

    const handlePasswordChange = (e) => {
        const newPassword = e.target.value;
        setPassword(newPassword);
    };

    return (
        <div>
            <input
                type=""password""
                value={password}
                onChange={handlePasswordChange}
            />
            <p>Password Strength: {calculateStrength(password)}</p>
            <div style={{ backgroundColor: calculateStrength(password) === 'Weak' ? 'red' : calculateStrength(password) === 'Medium' ? 'orange' : 'green', height: '10px', marginTop: '5px' }}></div>
        </div>
    );
};

export default PasswordStrengthMeter;
","import React, { useState } from 'react';
import ""./style.css"";

const PwdStrengthMeter = () => {
  const [pwd, setPwd] = useState('');
  const [strength, setStrength] = useState('');

  const evaluateStrength = (p) => {
    const len = p.length;
    const hasNum = /\d/.test(p);
    const hasSpecial = /[!@#$%^&*(),.?"":{}|<>]/g.test(p);
    const hasMixed = /[a-z]/.test(p) && /[A-Z]/.test(p);

    if (len > 8 && hasNum && hasSpecial && hasMixed) return 'Strong';
    if (len >= 6 && (hasNum || hasSpecial) && hasMixed) return 'Medium';
    return 'Weak';
  };

  const handleChange = (e) => {
    const { value } = e.target;
    setPwd(value);
    setStrength(evaluateStrength(value));
  };

  return (
    <div>
      <input type=""password"" value={pwd} onChange={handleChange} />
      <div>Strength: {strength}</div>
    </div>
  );
};

export default PwdStrengthMeter;","Create a React component that renders a password strength meter. The component should take a string input and display a visual representation of the password's strength (weak, medium, strong), based on rules such as length, the inclusion of numbers and special characters, etc. The state should update dynamically as the user types."
source_code_035,gpt-3.5-turbo_01,0.2,"{'ic_id': {0: 386}, 'ica_id': {0: 3809}, 'question': {0: ""Create a React component that renders a password strength meter. The component should take a string input and display a visual representation of the password's strength (weak, medium, strong), based on rules such as length, the inclusion of numbers and special characters, etc. The state should update dynamically as the user types.""}, 'rules': {0: ['Use functional components and React hooks', 'Provide visual feedback for different strength levels']}, 'examples': {0: ""Input: 'P@ssw0rd!'\nOutput: 'Strong' // Visual indicator shows 'Strong'\n\nInput: 'pass'\nOutput: 'Weak' // Visual indicator shows 'Weak'""}, 'programming_language': {0: 'JavaScript-React'}, 'response_time': {0: 424}, 'score': {0: 3}, 'score_range': {0: 3}, 'weight': {0: 200.0}, 'total_weight': {0: 200.0}}","import React, { useState } from 'react';

const PasswordStrengthMeter = () => {
    const [password, setPassword] = useState('');

    const calculateStrength = (password) => {
        if (password.length < 6) {
            return 'Weak';
        } else if (password.length < 10 && /\d/.test(password) && /[a-zA-Z]/.test(password) && /[^A-Za-z0-9]/.test(password)) {
            return 'Medium';
        } else if (password.length >= 10 && /\d/.test(password) && /[a-zA-Z]/.test(password) && /[^A-Za-z0-9]/.test(password)) {
            return 'Strong';
        } else {
            return 'Weak';
        }
    };

    const handlePasswordChange = (e) => {
        const newPassword = e.target.value;
        setPassword(newPassword);
    };

    return (
        <div>
            <input
                type=""password""
                value={password}
                onChange={handlePasswordChange}
            />
            <p>Password Strength: {calculateStrength(password)}</p>
            <div style={{ backgroundColor: calculateStrength(password) === 'Weak' ? 'red' : calculateStrength(password) === 'Medium' ? 'orange' : 'green', height: '10px', marginTop: '5px' }}></div>
        </div>
    );
};

export default PasswordStrengthMeter;
","import React, { useState } from 'react';
import ""./style.css"";

const PwdStrengthMeter = () => {
  const [pwd, setPwd] = useState('');
  const [strength, setStrength] = useState('');

  const evaluateStrength = (p) => {
    const len = p.length;
    const hasNum = /\d/.test(p);
    const hasSpecial = /[!@#$%^&*(),.?"":{}|<>]/g.test(p);
    const hasMixed = /[a-z]/.test(p) && /[A-Z]/.test(p);

    if (len > 8 && hasNum && hasSpecial && hasMixed) return 'Strong';
    if (len >= 6 && (hasNum || hasSpecial) && hasMixed) return 'Medium';
    return 'Weak';
  };

  const handleChange = (e) => {
    const { value } = e.target;
    setPwd(value);
    setStrength(evaluateStrength(value));
  };

  return (
    <div>
      <input type=""password"" value={pwd} onChange={handleChange} />
      <div>Strength: {strength}</div>
    </div>
  );
};

export default PwdStrengthMeter;","Create a React component that renders a password strength meter. The component should take a string input and display a visual representation of the password's strength (weak, medium, strong), based on rules such as length, the inclusion of numbers and special characters, etc. The state should update dynamically as the user types."
